date,year,month,month_name,quarter,year_month,post_brexit,covid_period,hgv_crisis,ukraine_war,energy_crisis,era,retail_total_volume,retail_food_volume,retail_non_food_volume,retail_online_volume,cpi_food_nonalcoholic,cpi_clothing_footwear,cpi_transport,imports_food_and_live_animals,imports_machinery_and_transport,imports_manufactured_goods,imports_chemicals,imports_mineral_fuels,imports_food_and_live_animals_yoy,imports_machinery_and_transport_yoy,imports_manufactured_goods_yoy,total_hgv_licensed,retail_total_volume_rolling_avg,retail_total_volume_deviation,retail_food_volume_rolling_avg,retail_food_volume_deviation,retail_non_food_volume_rolling_avg,retail_non_food_volume_deviation,cpi_food_nonalcoholic_yoy,cpi_clothing_footwear_yoy,cpi_transport_yoy,cpi_food_premium,hgv_yoy,hgv_below_2019
2024-02-01,2024,2,February,1,2024-02,1,0,0,0,0,Stabilisation,100.4,100.2,99.9,101.0,134.88,118.272,131.925,2966607699.0,10584203969.0,2700974827.0,3403055913.0,1129396147.0,3.8636553887277048,17.187116807332693,-0.2332449534100278,529.2,49.775,101.7077,49.64166666666667,101.8466,49.75,100.804,0.6364,1.8848,-3.4945,4.1309,0.8,0
2024-02-01,2024,2,February,1,2024-02,1,0,0,0,0,Stabilisation,0.1,0.1,0.0,0.2,134.88,118.272,131.925,2966607699.0,10584203969.0,2700974827.0,3403055913.0,1129396147.0,3.8636553887277048,17.187116807332693,-0.2332449534100278,529.2,49.791666666666664,-99.7992,49.65833333333334,-99.7986,49.775000000000006,-100.0,0.6364,1.8848,-3.4945,4.1309,0.8,0
2024-03-01,2024,3,March,1,2024-03,1,0,0,0,0,Stabilisation,-0.1,0.0,0.1,-0.1,135.132,118.954,132.764,2943259505.0,10537413972.0,2701624443.0,3955310066.0,1295213491.0,6.30479496731462,1.4303324609452384,-5.586042337784425,529.6,41.55833333333333,-100.2406,41.45,-100.0,41.44166666666667,-99.7587,0.9789,-0.4152,-2.6336,3.6125,0.7227,0
2024-03-01,2024,3,March,1,2024-03,1,0,0,0,0,Stabilisation,100.0,99.6,98.6,96.6,135.132,118.954,132.764,2943259505.0,10537413972.0,2701624443.0,3955310066.0,1295213491.0,6.30479496731462,1.4303324609452384,-5.586042337784425,529.6,49.88333333333333,100.4678,49.74166666666667,100.2345,49.64166666666667,98.6235,0.9789,-0.4152,-2.6336,3.6125,0.7227,0
2024-04-01,2024,4,April,2,2024-04,1,0,0,0,0,Stabilisation,0.0,0.0,-0.1,-0.2,135.566,119.463,135.049,3397547632.0,11041553491.0,2863846188.0,3690441053.0,1283998259.0,6.020263811577586,-12.419182797986462,-11.541611228491655,529.3,41.60833333333333,-100.0,41.458333333333336,-100.0,41.25,-100.2424,1.1656,-0.8918,-0.7409,1.9065,0.9152,0
2024-04-01,2024,4,April,2,2024-04,1,0,0,0,0,Stabilisation,98.4,98.1,98.0,96.3,135.566,119.463,135.049,3397547632.0,11041553491.0,2863846188.0,3690441053.0,1283998259.0,6.020263811577586,-12.419182797986462,-11.541611228491655,529.3,49.800000000000004,97.5904,49.63333333333333,97.6494,49.400000000000006,98.3806,1.1656,-0.8918,-0.7409,1.9065,0.9152,0
2024-05-01,2024,5,May,2,2024-05,1,0,0,0,0,Stabilisation,0.0,0.1,0.0,0.0,135.201,120.223,136.032,3138125472.0,9618070159.0,2961969676.0,3360434841.0,1288284727.0,8.521008365525141,-0.9865123497395212,7.561797185628882,530.9,49.800000000000004,-100.0,49.64166666666667,-99.7986,49.39166666666667,-100.0,0.5765,0.0824,1.7511,-1.1746,1.1623,0
2024-05-01,2024,5,May,2,2024-05,1,0,0,0,0,Stabilisation,101.3,101.3,98.9,99.6,135.201,120.223,136.032,3138125472.0,9618070159.0,2961969676.0,3360434841.0,1288284727.0,8.521008365525141,-0.9865123497395212,7.561797185628882,530.9,49.84166666666667,103.2436,49.675000000000004,103.9255,49.225,100.9142,0.5765,0.0824,1.7511,-1.1746,1.1623,0
2024-06-01,2024,6,June,2,2024-06,1,0,0,0,0,Stabilisation,99.6,99.3,97.4,95.4,135.471,118.816,135.71,3304786338.0,10790230787.0,3105550836.0,3746387631.0,1180711675.0,2.062115666182329,-5.823881622036076,-6.008442452564933,530.6,58.13333333333333,71.3303,57.949999999999996,71.3546,57.35,69.8344,0.2716,-1.4981,0.7827,-0.5111,0.9705,0
2024-06-01,2024,6,June,2,2024-06,1,0,0,0,0,Stabilisation,-0.1,-0.1,-0.3,0.1,135.471,118.816,135.71,3304786338.0,10790230787.0,3105550836.0,3746387631.0,1180711675.0,2.062115666182329,-5.823881622036076,-6.008442452564933,530.6,50.00833333333333,-100.2,49.85833333333333,-100.2006,49.366666666666674,-100.6077,0.2716,-1.4981,0.7827,-0.5111,0.9705,0
2024-07-01,2024,7,July,3,2024-07,1,0,0,0,0,Stabilisation,100.4,100.2,98.3,101.3,135.499,116.771,136.691,3124266091.0,11269257616.0,2968362768.0,3809125058.0,1290481705.0,1.2711197316280345,-4.16947478842572,-7.074743870892819,530.3,58.375,71.9914,58.21666666666667,72.1157,57.56666666666666,70.7585,0.6903,0.7585,4.4136,-3.7233,0.1511,0
2024-07-01,2024,7,July,3,2024-07,1,0,0,0,0,Stabilisation,0.1,0.1,0.3,0.0,135.499,116.771,136.691,3124266091.0,11269257616.0,2968362768.0,3809125058.0,1290481705.0,1.2711197316280345,-4.16947478842572,-7.074743870892819,530.3,50.00833333333333,-99.8,49.90833333333333,-99.7996,49.25833333333333,-99.391,0.6903,0.7585,4.4136,-3.7233,0.1511,0
2024-08-01,2024,8,August,3,2024-08,1,0,0,0,0,Stabilisation,100.8,100.5,99.4,100.4,135.82,117.985,138.419,3100519790.0,8994382230.0,2699070240.0,3365171602.0,955247322.0,5.849287492384869,-18.058937985028724,-8.098472558764314,530.7,50.041666666666664,101.4321,49.93333333333334,101.2684,49.21666666666667,101.9641,0.6969,-0.2427,4.9225,-4.2256,0.2834,0
2024-08-01,2024,8,August,3,2024-08,1,0,0,0,0,Stabilisation,-0.1,-0.2,-0.3,0.0,135.82,117.985,138.419,3100519790.0,8994382230.0,2699070240.0,3365171602.0,955247322.0,5.849287492384869,-18.058937985028724,-8.098472558764314,530.7,50.025,-100.1999,49.90833333333333,-100.4007,49.19166666666666,-100.6099,0.6969,-0.2427,4.9225,-4.2256,0.2834,0
2024-09-01,2024,9,September,3,2024-09,1,0,0,0,0,Stabilisation,0.1,0.1,0.2,-0.1,136.316,120.457,133.346,3067592581.0,10005211404.0,2745347317.0,3554604157.0,1017223252.0,5.43200688863521,8.38964884280049,5.642373433626946,530.6,50.041666666666664,-99.8002,49.916666666666664,-99.7997,49.199999999999996,-99.5935,0.8762,1.2635,0.4384,0.4378,0.1888,0
2024-09-01,2024,9,September,3,2024-09,1,0,0,0,0,Stabilisation,100.8,100.6,98.3,100.7,136.316,120.457,133.346,3067592581.0,10005211404.0,2745347317.0,3554604157.0,1017223252.0,5.43200688863521,8.38964884280049,5.642373433626946,530.6,50.10833333333334,101.1641,50.0,101.2,49.175000000000004,99.8983,0.8762,1.2635,0.4384,0.4378,0.1888,0
2024-10-01,2024,10,October,4,2024-10,1,0,0,0,0,Stabilisation,100.2,99.7,97.5,101.2,136.512,121.775,133.497,3556532242.0,11231840805.0,3067693711.0,3871382189.0,1283453813.0,20.80903178001128,11.934069427076665,9.08716661824782,529.4,58.458333333333336,71.4041,58.30833333333333,70.9876,57.30833333333334,70.1323,0.6978,1.9353,-1.1492,1.847,0.0189,0
2024-10-01,2024,10,October,4,2024-10,1,0,0,0,0,Stabilisation,0.1,0.0,0.1,-0.1,136.512,121.775,133.497,3556532242.0,11231840805.0,3067693711.0,3871382189.0,1283453813.0,20.80903178001128,11.934069427076665,9.08716661824782,529.4,50.26666666666666,-99.8011,50.133333333333326,-100.0,49.150000000000006,-99.7965,0.6978,1.9353,-1.1492,1.847,0.0189,0
2024-11-01,2024,11,November,4,2024-11,1,0,0,0,0,Stabilisation,-0.1,0.0,0.0,-0.1,137.142,122.558,132.428,3382671490.0,11231840805.0,3067693711.0,3871382189.0,1283453813.0,3.0277621242487784,,,530.8,50.25833333333333,-100.199,50.125,-100.0,49.150000000000006,-100.0,1.4356,1.9422,-2.6494,4.085,-0.0188,0
2024-11-01,2024,11,November,4,2024-11,1,0,0,0,0,Stabilisation,100.1,99.9,97.8,100.3,137.142,122.558,132.428,3382671490.0,11231840805.0,3067693711.0,3871382189.0,1283453813.0,3.0277621242487784,,,530.8,50.15833333333333,99.568,50.00833333333333,99.7667,49.05833333333334,99.3545,1.4356,1.9422,-2.6494,4.085,-0.0188,0
2024-12-01,2024,12,December,4,2024-12,1,0,0,0,0,Stabilisation,0.1,0.1,0.2,0.0,137.801,121.941,133.803,3382671490.0,11231840805.0,3067693711.0,3871382189.0,1283453813.0,,,,530.1,41.86666666666667,-99.7611,41.74166666666667,-99.7604,40.958333333333336,-99.5117,1.7199,2.6301,-1.4052,3.1251,-0.0942,0
2024-12-01,2024,12,December,4,2024-12,1,0,0,0,0,Stabilisation,100.2,100.0,97.8,101.5,137.801,121.941,133.803,3382671490.0,,,,,,,,530.1,50.224999999999994,99.5022,50.083333333333336,99.6672,49.13333333333333,99.0502,1.7199,2.6301,-1.4052,3.1251,-0.0942,0
