CommoditySitcId,SitcCode,Sitc1Code,Sitc2Code,Sitc3Code,Sitc4Code,Sitc1Desc,Sitc2Desc,Sitc3Desc,Sitc4Desc,SitcDesc
78689,78689,7,78,78600,78680,Machinery & transport equipment,Road vehicles (including air cushion vehicles),"Trailers and semi-trailers; other vehicles, not mch propelled; specially designed & equipped transport ctr","Other vehicles, not mch propelled; parts of trailers, semi-trailers & of non mch propelled vehicles","Parts of the trailers & semi-trailers of headings 786.10, 786.20, 786.83 & of the vehicles of heading 786.85"
79100,79100,7,79,79100,79100,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,,Railway vehicles (including hovertrains) and associated equipment
79111,79111,7,79,79100,79110,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,Rail locomotives powered from an external source of electricity or by electric accumulators,Railway locomotives powered from an external source of electricity
79115,79115,7,79,79100,79110,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,Rail locomotives powered from an external source of electricity or by electric accumulators,Railway locomotives powered by electric accumulators
79121,79121,7,79,79100,79120,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,Other rail locomotives; locomotive tenders,Diesel-electric locomotives
79129,79129,7,79,79100,79120,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,Other rail locomotives; locomotive tenders,"Rail locomotives, nes; locomotive tenders"
79160,79160,7,79,79100,79160,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,"Railway or tramway coaches, vans & trucks, self- propelled (o/t maintenance & service vehicles hdg 791.81)","Railway or tramway coaches, vans & trucks, self- propelled (o/t maintenance & service vehicles hdg 791.81)"
79170,79170,7,79,79100,79170,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,"Railway or tramway passenger or special purpose coaches, not self-propelled (exc vehicles of hdg 791.81)","Railway or tramway passenger or special purpose coaches, not self-propelled (exc vehicles of hdg 791.81)"
79181,79181,7,79,79100,79180,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,Railway or tramway freight and maintenance cars,"Railway or tramway maintenance or service vehicles, whether or not self-propelled"
79182,79182,7,79,79100,79180,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,Railway or tramway freight and maintenance cars,"Railway or tramway goods vans and wagons (freight cars), not self-propelled"
79191,79191,7,79,79100,79190,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,"Rly & tramway track fixtures/fittings; mch/electro -mch signal,safety,traffic control eqp; parts of group 791","Rly & tramway track fixtures/fittings; mch/electro -mch signal,safety,traffic control eqp for rail, roads etc"
79199,79199,7,79,79100,79190,Machinery & transport equipment,Other transport equipment,Railway vehicles (including hovertrains) and associated equipment,"Rly & tramway track fixtures/fittings; mch/electro -mch signal,safety,traffic control eqp; parts of group 791",Parts of the railway or tramway locomotives or rolling stock of headings 791.10 through 791.82
79200,79200,7,79,79200,79200,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof
79211,79211,7,79,79200,79210,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,Helicopters,Helicopters of an unladen weight not exceeding 2000 kg
79215,79215,7,79,79200,79210,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,Helicopters,Helicopters of an unladen weight exceeding 2000 kg
79220,79220,7,79,79200,79220,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,"Aeroplanes & other aircraft, mch propelled (o/t helicopters), of an unladen weight not exceeding 2000 kg","Aeroplanes & other aircraft, mch propelled (o/t helicopters), of an unladen weight not exceeding 2000 kg"
79230,79230,7,79,79200,79230,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,"Aeroplanes & other aircraft, mch propelled (o/t helicopters), of an unladen weight >2000kg but ne 15000kg","Aeroplanes & other aircraft, mch propelled (o/t helicopters), of an unladen weight >2000kg but ne 15000kg"
79240,79240,7,79,79200,79240,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,"Aeroplanes & other aircraft, mch propelled (o/t helicopters), of an unladen weight exceeding 15000 kg","Aeroplanes & other aircraft, mch propelled (o/t helicopters), of an unladen weight exceeding 15000 kg"
79250,79250,7,79,79200,79250,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,Spacecraft (including satellites) and spacecraft launch vehicles,Spacecraft (including satellites) and spacecraft launch vehicles
79281,79281,7,79,79200,79280,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles,"Aircraft, nes, (including dirigibles, balloons, gliders, etc) and associated equipment",Gliders and hang gliders
79282,79282,7,79,79200,79280,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles,"Aircraft, nes, (including dirigibles, balloons, gliders, etc) and associated equipment","Balloons, dirigibles and other non-powered aircraft"
79283,79283,7,79,79200,79280,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,"Aircraft, nes, (including dirigibles, balloons, gliders, etc) and associated equipment",Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing
79284,79284,7,79,79200,79280,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,"Aircraft, nes, (including dirigibles, balloons, gliders, etc) and associated equipment","Balloons & dirigibles; gliders, hang gliders and other non-powered aircraft"
79291,79291,7,79,79200,79290,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,"Parts of the goods of group 792 nes. (not including tyres, engines and electrical parts)","Propellers, rotors and parts thereof"
79293,79293,7,79,79200,79290,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,"Parts of the goods of group 792 nes. (not including tyres, engines and electrical parts)",Under-carriages and parts thereof
79295,79295,7,79,79200,79290,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,"Parts of the goods of group 792 nes. (not including tyres, engines and electrical parts)","Parts of aeroplanes or helicopters other than propellers, rotors, under-carriages and their parts"
79297,79297,7,79,79200,79290,Machinery & transport equipment,Other transport equipment,Aircraft & associated eqp; spacecraft (including satellites) & spacecraft launch vehicles; parts thereof,"Parts of the goods of group 792 nes. (not including tyres, engines and electrical parts)",Parts of the goods of group 792 nes.
79300,79300,7,79,79300,79300,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures",,"Ships, boats (including hovercraft) and floating structures"
79311,79311,7,79,79300,79310,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures",Yachts and other vessels for pleasure or sports; rowing boats and canoes,Inflatable vessels (including rowing boats and canoes)
79312,79312,7,79,79300,79310,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures",Yachts and other vessels for pleasure or sports; rowing boats and canoes,"Sailboats, not inflatable, with or without auxiliary motor"
79319,79319,7,79,79300,79310,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures",Yachts and other vessels for pleasure or sports; rowing boats and canoes,"Non-inflatable rowing boats and canoes and vessels for pleasure or sport, nes"
79322,79322,7,79,79300,79320,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Ships, boats and other vessels (o/t vessels of hdgs 793.10, 793.30, 793.50 & 793.70)",Tankers of all kinds
79324,79324,7,79,79300,79320,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Ships, boats and other vessels (o/t vessels of hdgs 793.10, 793.30, 793.50 & 793.70)",Fishing vessels; factory ships and other vessels for processing or preserving fishery products
79326,79326,7,79,79300,79320,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Ships, boats and other vessels (o/t vessels of hdgs 793.10, 793.30, 793.50 & 793.70)",Refrigerated vessels (other than tankers)
79327,79327,7,79,79300,79320,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Ships, boats and other vessels (o/t vessels of hdgs 793.10, 793.30, 793.50 & 793.70)",Other vessels for the transport of goods (inc vessels for the transport of both passengers and goods)
79328,79328,7,79,79300,79320,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Ships, boats and other vessels (o/t vessels of hdgs 793.10, 793.30, 793.50 & 793.70)","Cruise ships, excursion boats & similar vessels for transport of persons; ferry-boats of all kinds"
79329,79329,7,79,79300,79320,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Ships, boats and other vessels (o/t vessels of hdgs 793.10, 793.30, 793.50 & 793.70)",Other vessels (inc warships & lifeboats o/t rowing boats)
79330,79330,7,79,79300,79330,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures",Vessels and other floating structures for breaking up,Vessels and other floating structures for breaking up
79351,79351,7,79,79300,79350,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Light vessels,fire-floats,dredgers,floating cranes & the like;floating docks; drilling or production platforms",Dredgers
79355,79355,7,79,79300,79350,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Light vessels,fire-floats,dredgers,floating cranes & the like;floating docks; drilling or production platforms",Floating or submersible drilling or production platforms
79359,79359,7,79,79300,79350,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Light vessels,fire-floats,dredgers,floating cranes & the like;floating docks; drilling or production platforms","Light vessels, fire-floats, floating cranes and other similar vessels nes"
79370,79370,7,79,79300,79370,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures",Tugs and pusher craft,Tugs and pusher craft
79391,79391,7,79,79300,79390,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Other floating structures (eg rafts, coffer-dams, tanks, landing stages, buoys and beacons)","Rafts, inflatable"
79399,79399,7,79,79300,79390,Machinery & transport equipment,Other transport equipment,"Ships, boats (including hovercraft) and floating structures","Other floating structures (eg rafts, coffer-dams, tanks, landing stages, buoys and beacons)","Floating structures, nes"
81100,81100,8,81,81100,81100,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.",Prefabricated buildings,Prefabricated buildings,Prefabricated buildings
81200,81200,8,81,81200,81200,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Sanitary, plumbing and heating fixtures and fittings, nes",,"Sanitary, plumbing and heating fixtures and fittings, nes"
81211,81211,8,81,81200,81210,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Sanitary, plumbing and heating fixtures and fittings, nes","Central heating boilers & radiators, air heaters & hot air distributors, not ele heated, of iron or steel","Radiators and parts thereof, of iron or steel, for central heating"
81215,81215,8,81,81200,81210,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Sanitary, plumbing and heating fixtures and fittings, nes","Central heating boilers & radiators, air heaters & hot air distributors, not ele heated, of iron or steel","Air heaters and hot air distributors, and parts thereof"
81217,81217,8,81,81200,81210,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Sanitary, plumbing and heating fixtures and fittings, nes","Central heating boilers & radiators, air heaters & hot air distributors, not ele heated, of iron or steel",Central heating boilers (other than those of heading 711.00)
81219,81219,8,81,81200,81210,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Sanitary, plumbing and heating fixtures and fittings, nes","Central heating boilers & radiators, air heaters & hot air distributors, not ele heated, of iron or steel",Parts for the boilers of heading 812.17
81221,81221,8,81,81200,81220,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Sanitary, plumbing and heating fixtures and fittings, nes","Ceramic sinks, wash basins, baths, bidets, water closet pans, cisterns, urinals & similar sanitary fixtures","Sinks, basins, baths, bidets, wc pans, cisterns, urinals & similar sanitary fixtures, of porcelain or china"
81229,81229,8,81,81200,81220,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Sanitary, plumbing and heating fixtures and fittings, nes","Ceramic sinks, wash basins, baths, bidets, water closet pans, cisterns, urinals & similar sanitary fixtures","Sinks, basins, baths, bidets, wc pans, cisterns, urinals & sim sanitary fixtures, of other ceramic materials"
81300,81300,8,81,81300,81300,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes",,"Lighting fixtures and fittings, nes"
81311,81311,8,81,81300,81310,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes","Lamps and lighting fittings (including searchlights and spotlights), nes",Chandeliers & other electric ceiling & wall lighting fittings (exc lighting for public open spaces)
81312,81312,8,81,81300,81310,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes","Lamps and lighting fittings (including searchlights and spotlights), nes","Portable electric lamps designed to function by their own source of power (eg battery,accumulater,magneto)"
81313,81313,8,81,81300,81310,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes","Lamps and lighting fittings (including searchlights and spotlights), nes","Electric table, desk, bedside or floor-standing lamps"
81315,81315,8,81,81300,81310,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes","Lamps and lighting fittings (including searchlights and spotlights), nes","Electric lamps and lighting fittings, nes"
81317,81317,8,81,81300,81310,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes","Lamps and lighting fittings (including searchlights and spotlights), nes",Non-electrical lamps and lighting fittings
81320,81320,8,81,81300,81320,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes","Illuminated signs, illuminated name-plates and the like","Illuminated signs, illuminated name-plates and the like"
81380,81380,8,81,81300,81380,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes",Parts of the portable electric lamps of heading 813.12,Parts of the portable electric lamps of heading 813.12
81391,81391,8,81,81300,81390,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes","Parts, nes, of the goods of headings 813.10 and 813.20","Parts, nes, of the goods of headings 813.10 and 813.20: of glass"
81392,81392,8,81,81300,81390,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes","Parts, nes, of the goods of headings 813.10 and 813.20","Parts, nes, of the goods of headings 813.10 and 813.20: of plastics"
81399,81399,8,81,81300,81390,Miscellaneous manufactured articles,"P/fab buildings;sanit.,plumbing,heating &lighting fixt.","Lighting fixtures and fittings, nes","Parts, nes, of the goods of headings 813.10 and 813.20","Parts, nes, of the goods of headings 813.10 and 813.20: other"
82100,82100,8,82,82100,82100,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings",,"Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings"
82111,82111,8,82,82100,82110,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Seats (other than those of heading 872.40), whether or not convertible into beds, and parts thereof",Seats of a kind used for aircraft
82112,82112,8,82,82100,82110,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Seats (other than those of heading 872.40), whether or not convertible into beds, and parts thereof",Seats of a kind used for motor vehicles
82113,82113,8,82,82100,82110,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Seats (other than those of heading 872.40), whether or not convertible into beds, and parts thereof","Seats of cane, osier, bamboo or similar materials"
82114,82114,8,82,82100,82110,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Seats (other than those of heading 872.40), whether or not convertible into beds, and parts thereof",Swivel seats with variable height adjustment
82115,82115,8,82,82100,82110,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Seats (other than those of heading 872.40), whether or not convertible into beds, and parts thereof","Seats, other than garden seats or camping equipment, convertible into beds"
82116,82116,8,82,82100,82110,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Seats (other than those of heading 872.40), whether or not convertible into beds, and parts thereof","Seats, nes, with wooden frames"
82117,82117,8,82,82100,82110,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Seats (other than those of heading 872.40), whether or not convertible into beds, and parts thereof","Seats, nes, with metal frames"
82118,82118,8,82,82100,82110,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Seats (other than those of heading 872.40), whether or not convertible into beds, and parts thereof",Other seats of hdg 821.10
82119,82119,8,82,82100,82110,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Seats (other than those of heading 872.40), whether or not convertible into beds, and parts thereof",Parts of the seats of sub-group 821.1
82121,82121,8,82,82100,82120,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings",Mattress supports; articles of furnishing or bedding fitted with springs or filled with cushion mat,Mattress supports
82123,82123,8,82,82100,82120,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings",Mattress supports; articles of furnishing or bedding fitted with springs or filled with cushion mat,Mattresses of cellular rubber or plastics
82125,82125,8,82,82100,82120,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings",Mattress supports; articles of furnishing or bedding fitted with springs or filled with cushion mat,Mattresses of other materials
82127,82127,8,82,82100,82120,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings",Mattress supports; articles of furnishing or bedding fitted with springs or filled with cushion mat,Sleeping bags
82129,82129,8,82,82100,82120,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings",Mattress supports; articles of furnishing or bedding fitted with springs or filled with cushion mat,Other articles of bedding
82131,82131,8,82,82100,82130,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Furniture, nes, of metal","Furniture, nes, of metal: of a kind used in offices"
82139,82139,8,82,82100,82130,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Furniture, nes, of metal","Other metal furniture, nes"
82151,82151,8,82,82100,82150,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Furniture, nes, of wood","Furniture, nes, of wood: of a kind used in offices"
82153,82153,8,82,82100,82150,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Furniture, nes, of wood","Furniture, nes, of wood: of a kind used in the kitchen"
82155,82155,8,82,82100,82150,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Furniture, nes, of wood","Furniture, nes, of wood: of a kind used in the bedroom"
82159,82159,8,82,82100,82150,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Furniture, nes, of wood","Other wooden furniture, nes"
82171,82171,8,82,82100,82170,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Furniture, nes, of other materials",Furniture of plastics
82179,82179,8,82,82100,82170,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Furniture, nes, of other materials",Furniture of other materials (including bamboo)
82180,82180,8,82,82100,82180,Miscellaneous manufactured articles,"Furniture & parts thereof; bedding, mattresses etc","Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Parts of the furniture of headings 821.30, 821.50 and 821.70","Parts of the furniture of headings 821.30, 821.50 and 821.70"
83100,83100,8,83,83100,83100,Miscellaneous manufactured articles,"Travel goods, handbags & similar containers","Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board",,"Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board"
83111,83111,8,83,83100,83110,Miscellaneous manufactured articles,"Travel goods, handbags & similar containers","Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board","Handbags, whether or not with shoulder strap (including those without handle)","Handbags, with or w/o shoulder strap(inc those w/o handle) with o/surface of leather, cpl, or patent leather"
83112,83112,8,83,83100,83110,Miscellaneous manufactured articles,"Travel goods, handbags & similar containers","Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board","Handbags, whether or not with shoulder strap (including those without handle)","Handbags, with or w/o shoulder strap (inc those w/o handle) with o/surface of plastic sheeting or tex mat"
83119,83119,8,83,83100,83110,Miscellaneous manufactured articles,"Travel goods, handbags & similar containers","Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board","Handbags, whether or not with shoulder strap (including those without handle)","Other handbags, whether or not with shoulder strap (including those without handle)"
83121,83121,8,83,83100,83120,Miscellaneous manufactured articles,"Travel goods, handbags & similar containers","Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board","Trunks, suit-cases, vanity cases, executive-cases, brief-cases, school satchels and similar containers","Trunks, suit-cases, vanity cases, brief-cases, satchels & the like: with outer surface of leather or cpl"
83122,83122,8,83,83100,83120,Miscellaneous manufactured articles,"Travel goods, handbags & similar containers","Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board","Trunks, suit-cases, vanity cases, executive-cases, brief-cases, school satchels and similar containers","Trunks, suit-cases, vanity cases, brief-cases, satchels & the like: with o/surface of plastics or tex mat"
83129,83129,8,83,83100,83120,Miscellaneous manufactured articles,"Travel goods, handbags & similar containers","Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board","Trunks, suit-cases, vanity cases, executive-cases, brief-cases, school satchels and similar containers","Other trunks, suit-cases, executive-cases, brief cases, school satchels and similar containers"
83130,83130,8,83,83100,83130,Miscellaneous manufactured articles,"Travel goods, handbags & similar containers","Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board","Travel sets for personal toilet, sewing or shoe or clothes cleaning","Travel sets for personal toilet, sewing or shoe or clothes cleaning"
83191,83191,8,83,83100,83190,Miscellaneous manufactured articles,"Travel goods, handbags & similar containers","Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board","Cases, bags, wallets, pouches, boxes & ctr, nes, of leather, cpl, plastic sheet, tex mat, vul fib or p/board",Articles of hdg 831.90: of a kind normally carried in the pocket or handbag
83199,83199,8,83,83100,83190,Miscellaneous manufactured articles,"Travel goods, handbags & similar containers","Travel goods, handbags & misc cases & containers, or leather, cpl, plastic sheet, tex mat, vul fib or p/board","Cases, bags, wallets, pouches, boxes & ctr, nes, of leather, cpl, plastic sheet, tex mat, vul fib or p/board",Articles of hdg 831.90: other than of a kind carried in the pocket or handbag
84100,84100,8,84,84100,84100,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)",,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)"
84111,84111,8,84,84100,84110,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's or boys' overcoats, car-coats, anoraks & the like, of tex fab, not knt or crd (o/t those of hdg 845.20)","Men's or boys' overcoats, raincoats, car-coats & the like, of wool or fine animal hair, not knitted or crd"
84112,84112,8,84,84100,84110,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's or boys' overcoats, car-coats, anoraks & the like, of tex fab, not knt or crd (o/t those of hdg 845.20)","Men's or boys' overcoats, raincoats, car-coats & the like, of mat o/t wool/fine animal hair, not knt or crd"
84119,84119,8,84,84100,84110,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's or boys' overcoats, car-coats, anoraks & the like, of tex fab, not knt or crd (o/t those of hdg 845.20)","Other men's or boys' overcoats, car-coats, anoraks & the like of tex fab, not knt or crd (o/t hdg 845.20)"
84121,84121,8,84,84100,84120,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's & boys' suits & ensembles, of tex fab, not knitted or crocheted, (other than those of heading 845.20)","Men's and boys' suits of wool or fine animal hair, not knitted or crocheted, (o/t those of heading 845.20)"
84122,84122,8,84,84100,84120,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's & boys' suits & ensembles, of tex fab, not knitted or crocheted, (other than those of heading 845.20)","Men's and boys' suits of tex mat,o/t wool or fine animal hair, not knitted or crd, (o/t those of hdg 845.20)"
